window_idx,src_ip,dst_ip,sport,dport,proto,ecn_ect0,ecn_ect1,ecn_ce,ecn_non,ratio_ect1,ratio_ce,flow_throughput_bps,flow_packet_count,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_min,iat_max,iat_mean,iat_std,flag_cwr,flag_ece,flag_psh,flag_rst,flag_syn,ratio_cwr,tcp_win_mean,label_is_attack
163,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,83,0.0,0.0,46224.0,83,66,78,69.6144578313253,5.505378148817283,0.000881195068359375,0.21233081817626953,0.010736389857966726,0.038945929581668856,0,0,0,0,0,0.0,3031.9156626506024,0
164,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,56,0.0,0.0,678272.0,56,1514,1514,1514.0,0.0,0.0011150836944580078,0.2157609462738037,0.014691183783791282,0.04786894411598159,0,0,1,0,0,0.0,502.0,0
164,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1669,0.0,0.0,894832.0,1669,66,94,67.01857399640504,5.120268597734765,0.0,0.016019105911254883,0.0005992966876041403,0.0013994519270358289,0,0,0,0,0,0.0,15579.316956261235,0
164,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3357,0,0.0,1.0,40659984.0,3357,1514,1514,1514.0,0.0,9.5367431640625e-07,0.015614032745361328,0.00029778160838603404,0.0009866851056821169,0,0,945,0,0,0.0,502.0,0
164,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,48,0.0,0.0,26208.0,48,66,78,68.25,4.683748498798798,0.0009989738464355469,0.2159130573272705,0.017167360224622362,0.048536152084968136,0,0,0,0,0,0.0,3033.0,0
164,192.168.56.10,192.168.57.10,59888,5001,6,0,0,88,0,0.0,1.0,152064.0,88,216,216,216.0,0.0,0.0007510185241699219,0.03368496894836426,0.011303630368462924,0.006773668295797419,0,88,0,0,0,0.0,502.0,0
164,192.168.57.10,192.168.56.10,5001,59888,6,0,88,0,0,1.0,0.0,54912.0,88,78,78,78.0,0.0,0.0006809234619140625,0.0337831974029541,0.011305208863883183,0.006794391950330099,44,44,0,0,0,0.5,501.0,0
165,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3435,0,0.0,1.0,41604720.0,3435,1514,1514,1514.0,0.0,0.0,0.03916597366333008,0.00029093738760306657,0.0010035652615628817,0,0,881,0,0,0.0,502.0,0
165,192.168.56.10,192.168.57.10,59888,5001,6,0,0,84,0,0.0,1.0,145152.0,84,216,216,216.0,0.0,0.0005178451538085938,0.04785585403442383,0.011937287916620094,0.006391281610113177,0,84,1,0,0,0.0,502.0,0
165,192.168.57.10,192.168.56.10,5001,59888,6,0,84,0,0,1.0,0.0,52512.0,84,78,90,78.14285714285714,1.3014905113063282,0.00047206878662109375,0.04785585403442383,0.011937348239393119,0.006401050944142885,42,42,0,0,0,0.5,501.0,0
165,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1676,0.0,0.0,897152.0,1676,66,94,66.91169451073986,4.761553640499508,0.0,0.03945779800415039,0.000596512182434993,0.0014328567423758422,0,0,0,0,0,0.0,15580.977923627685,0
165,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,120,0.0,0.0,1453440.0,120,1514,1514,1514.0,0.0,0.0011107921600341797,0.2111060619354248,0.006393536800096015,0.02687380216986271,0,0,10,0,0,0.0,502.0,0
165,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,91,0.0,0.0,50992.0,91,66,86,70.04395604395604,5.8251295093127045,0.0009889602661132812,0.21117401123046875,0.008453967836168077,0.030707512360383302,0,0,0,0,0,0.0,3032.6593406593406,0
166,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,46,0.0,0.0,557152.0,46,1514,1514,1514.0,0.0,0.0011200904846191406,0.21748805046081543,0.022172329160902234,0.059390246570107844,0,0,1,0,0,0.0,502.0,0
166,192.168.54.10,192.168.57.20,59066,5001,6,0,10,3055,0,0.0032626427406199023,0.9967373572593801,37123280.0,3065,1514,1514,1514.0,0.0,0.0,0.040984153747558594,0.000326034216594447,0.0012888415625949467,0,0,868,0,0,0.0,502.0,0
166,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1536,0.0,0.0,833024.0,1536,66,94,67.79166666666667,6.66445275739543,0.0,0.04133200645446777,0.0006507960515224196,0.0018169473731234123,0,0,0,0,0,0.0,15579.983723958334,0
166,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,46,0.0,0.0,25728.0,46,66,78,69.91304347826087,5.625354431177692,0.0009179115295410156,0.2175769805908203,0.022172376844618057,0.05943375763328429,0,0,0,0,0,0.0,3031.108695652174,0
166,192.168.56.10,192.168.57.10,59888,5001,6,0,0,56,0,0.0,1.0,96768.0,56,216,216,216.0,0.0,0.0008502006530761719,0.07520508766174316,0.016902802207253195,0.01459246566600345,0,56,0,0,0,0.0,502.0,0
166,192.168.57.10,192.168.56.10,5001,59888,6,0,56,0,0,1.0,0.0,35520.0,56,78,90,79.28571428571429,3.711537444790452,0.0007250308990478516,0.07535099983215332,0.016902125965465198,0.01461433146585924,28,28,0,0,0,0.5,501.0,0
