window_idx,src_ip,dst_ip,sport,dport,proto,ecn_ect0,ecn_ect1,ecn_ce,ecn_non,ratio_ect1,ratio_ce,flow_throughput_bps,flow_packet_count,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_min,iat_max,iat_mean,iat_std,flag_cwr,flag_ece,flag_psh,flag_rst,flag_syn,ratio_cwr,tcp_win_mean,label_is_attack
175,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,3312,0.0,0.0,40114944.0,3312,1514,1514,1514.0,0.0,9.5367431640625e-07,0.036367177963256836,0.00030190064013454354,0.0010909774989872165,0,0,898,0,0,0.0,502.0,0
175,192.168.56.10,192.168.57.10,38164,5001,6,0,1247,35,0,0.9726989079563183,0.027301092043681748,15527584.0,1282,1514,1514,1514.0,0.0,9.5367431640625e-07,0.03472089767456055,0.0007801046602247657,0.001722410447717011,0,1282,29,0,0,0.0,502.0,0
175,192.168.57.10,192.168.56.10,5001,38164,6,0,974,0,0,1.0,0.0,607776.0,974,78,78,78.0,0.0,0.0,0.03536701202392578,0.001026989867238812,0.002014650183981504,421,612,0,0,0,0.4322381930184805,1343.3264887063656,0
175,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2047,0.0,0.0,24793264.0,2047,1514,1514,1514.0,0.0,9.5367431640625e-07,0.03481888771057129,0.0004879892280257925,0.0015076116703660106,0,0,911,0,0,0.0,502.0,0
175,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1059,0.0,0.0,563664.0,1059,66,78,66.53257790368272,2.471294320938232,0.0,0.03496384620666504,0.0009426710060278274,0.002058774817427681,0,0,0,0,0,0.0,5372.76581680831,0
176,192.168.56.10,192.168.57.10,38164,5001,6,0,1750,101,0,0.9454349000540249,0.05456509994597515,22419312.0,1851,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0044291019439697266,0.0005403968450185415,0.0007340647341044232,0,1851,41,0,0,0.0,502.0,0
176,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1392,0.0,0.0,737568.0,1392,66,78,66.23275862068965,1.6549703540458092,0.0,0.006424903869628906,0.0007181933764328123,0.00091466084355161,0,0,0,0,0,0.0,5373.470545977011,0
176,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2541,0.0,0.0,30776592.0,2541,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0062940120697021484,0.00039321456368513933,0.0006963875445714329,0,0,1041,0,0,0.0,502.0,0
176,192.168.57.10,192.168.56.10,5001,38164,6,0,1355,0,0,1.0,0.0,845520.0,1355,78,78,78.0,0.0,0.0,0.004739046096801758,0.0007383745917541413,0.0009115595054012339,724,490,0,0,0,0.5343173431734317,1343.3158671586716,0
176,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2770,0.0,0.0,33550240.0,2770,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0061261653900146484,0.0003603409670371362,0.0007000854347758166,0,0,975,0,0,0.0,502.0,0
176,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1593,0.0,0.0,846096.0,1593,66,78,66.39171374764595,2.132398956962926,0.0,0.008388042449951172,0.0006266941676786797,0.0009781824758734344,0,0,0,0,0,0.0,11318.430006277464,0
177,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2474,0.0,0.0,29965088.0,2474,1514,1514,1514.0,0.0,9.5367431640625e-07,0.010417938232421875,0.00040330888768993215,0.0008671135223039306,0,0,1029,0,0,0.0,502.0,0
177,192.168.56.10,192.168.57.10,38164,5001,6,0,1435,99,0,0.9354628422425033,0.06453715775749674,18579808.0,1534,1514,1514,1514.0,0.0,9.5367431640625e-07,0.004594087600708008,0.0006521115175509717,0.0008571731766609889,0,1534,34,0,0,0.0,502.0,0
177,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1332,0.0,0.0,709344.0,1332,66,78,66.56756756756756,2.547288336065677,0.0,0.010550975799560547,0.000749361416525092,0.001155621165396391,0,0,0,0,0,0.0,5373.161411411412,0
177,192.168.57.10,192.168.56.10,5001,38164,6,0,1159,0,0,1.0,0.0,723216.0,1159,78,78,78.0,0.0,0.0,0.004974842071533203,0.0008628203667095494,0.0010489861584454744,549,573,0,0,0,0.47368421052631576,1343.407247627265,0
177,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2885,0.0,0.0,34943120.0,2885,1514,1514,1514.0,0.0,9.5367431640625e-07,0.010205984115600586,0.0003462784333301814,0.0007777985138287735,0,0,985,0,0,0.0,502.0,0
177,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1617,0.0,0.0,856560.0,1617,66,78,66.2152133580705,1.5925587924324898,0.0,0.01034402847290039,0.0006179065987615303,0.0010617128063632397,0,0,0,0,0,0.0,11318.56338899196,0
178,192.168.56.10,192.168.57.10,38164,5001,6,0,1243,98,0,0.9269202087994034,0.07307979120059657,16242192.0,1341,1514,1514,1514.0,0.0,9.5367431640625e-07,0.004380941390991211,0.0007439835747676109,0.000851261180655613,0,1341,30,0,0,0.0,502.0,0
178,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,3725,0.0,0.0,45117200.0,3725,1514,1514,1514.0,0.0,9.5367431640625e-07,0.008768081665039062,0.00026848845015791127,0.0006016406989673154,0,0,992,0,0,0.0,502.0,0
178,192.168.57.10,192.168.56.10,5001,38164,6,0,1036,0,0,1.0,0.0,646464.0,1036,78,78,78.0,0.0,0.0,0.004836082458496094,0.0009632027667501698,0.0010559300971406365,477,498,0,0,0,0.46042471042471045,1343.388030888031,0
178,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1922,0.0,0.0,1018080.0,1922,66,78,66.21227887617066,1.5818609903463672,0.0,0.00888514518737793,0.0005200557073288322,0.0008672742885766283,0,0,0,0,0,0.0,11318.557232049949,0
178,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2210,0.0,0.0,26767520.0,2210,1514,1514,1514.0,0.0,9.5367431640625e-07,0.011887073516845703,0.00045092670342241167,0.001161834792821233,0,0,1008,0,0,0.0,502.0,0
178,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1133,0.0,0.0,601968.0,1133,66,78,66.41306266548985,2.187722838994149,0.0,0.010283946990966797,0.0008797959388355484,0.0015751110984887813,0,0,0,0,0,0.0,5372.884377758164,0
179,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,3392,0.0,0.0,41083904.0,3392,1514,1514,1514.0,0.0,9.5367431640625e-07,0.01063084602355957,0.00029436981597153426,0.000564710149082706,0,0,990,0,0,0.0,502.0,0
179,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1721,0.0,0.0,914064.0,1721,66,78,66.390470656595,2.1291267095873607,0.0,0.010663986206054688,0.0005803795747978742,0.0007947802551263653,0,0,0,0,0,0.0,11317.973852411389,0
179,192.168.56.10,192.168.57.10,38164,5001,6,0,1326,62,0,0.9553314121037464,0.0446685878962536,16811456.0,1388,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0042629241943359375,0.0007195271599954551,0.0007772038641189464,0,1388,31,0,0,0.0,502.0,0
